image,status,field_exact_match_accuracy,critical_field_exact_match_accuracy,full_label_exact_match,cer,wer
090_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
091_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
092_damaged.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
093_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
094_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
095_clear.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
096_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
097_dark.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
098_reflection.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
099_small_text.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
100_vietnamese_mixed.jpg,DEPENDENCY_ERROR,0.0,,False,0.0,0.0
