image,status,field_exact_match_accuracy,critical_field_exact_match_accuracy,full_label_exact_match,cer,wer
050_damaged.jpg,SUCCESS,0.0,,False,129.0,16.0
051_blur.jpg,SUCCESS,0.0,,False,131.0,17.0
052_clear.jpg,SUCCESS,0.0,,False,143.0,18.0
053_blur.jpg,SUCCESS,0.0,,False,136.0,17.0
054_reflection.jpg,SUCCESS,0.0,,False,136.0,17.0
055_small_text.jpg,SUCCESS,0.0,,False,134.0,17.0
056_blur.jpg,SUCCESS,0.0,,False,147.0,18.0
057_damaged.jpg,SUCCESS,0.0,,False,132.0,16.0
058_reflection.jpg,SUCCESS,0.0,,False,135.0,16.0
059_clear.jpg,SUCCESS,0.0,,False,132.0,17.0
060_rotated.jpg,SUCCESS,0.0,,False,141.0,18.0
061_damaged.jpg,SUCCESS,0.0,,False,135.0,17.0
062_dark.jpg,SUCCESS,0.0,,False,136.0,17.0
063_reflection.jpg,SUCCESS,0.0,,False,135.0,16.0
064_damaged.jpg,SUCCESS,0.0,,False,146.0,18.0
065_small_text.jpg,SUCCESS,0.0,,False,135.0,17.0
066_clear.jpg,SUCCESS,0.0,,False,132.0,17.0
067_reflection.jpg,SUCCESS,0.0,,False,134.0,16.0
068_rotated.jpg,SUCCESS,0.0,,False,147.0,19.0
069_small_text.jpg,SUCCESS,0.0,,False,134.0,17.0
070_reflection.jpg,SUCCESS,0.0,,False,134.0,16.0
071_clear.jpg,SUCCESS,0.0,,False,136.0,17.0
072_dark.jpg,SUCCESS,0.0,,False,143.0,18.0
073_small_text.jpg,SUCCESS,0.0,,False,136.0,17.0
074_blur.jpg,SUCCESS,0.0,,False,128.0,16.0
075_rotated.jpg,SUCCESS,0.0,,False,134.0,17.0
076_vietnamese_mixed.jpg,SUCCESS,0.0,,False,198.0,29.0
077_rotated.jpg,SUCCESS,0.0,,False,132.0,17.0
078_rotated.jpg,SUCCESS,0.0,,False,128.0,16.0
079_clear.jpg,SUCCESS,0.0,,False,132.0,17.0
080_clear.jpg,SUCCESS,0.0,,False,149.0,19.0
081_rotated.jpg,SUCCESS,0.0,,False,135.0,17.0
082_clear.jpg,SUCCESS,0.0,,False,137.0,17.0
083_rotated.jpg,SUCCESS,0.0,,False,125.0,16.0
084_clear.jpg,SUCCESS,0.0,,False,148.0,19.0
085_clear.jpg,SUCCESS,0.0,,False,132.0,17.0
086_clear.jpg,SUCCESS,0.0,,False,134.0,17.0
087_vietnamese_mixed.jpg,SUCCESS,0.0,,False,176.0,25.0
088_blur.jpg,SUCCESS,0.0,,False,150.0,18.0
089_reflection.jpg,SUCCESS,0.0,,False,127.0,15.0
090_clear.jpg,SUCCESS,0.0,,False,132.0,17.0
091_reflection.jpg,SUCCESS,0.0,,False,132.0,17.0
092_damaged.jpg,SUCCESS,0.0,,False,145.0,19.0
093_dark.jpg,SUCCESS,0.0,,False,131.0,15.0
094_small_text.jpg,SUCCESS,0.0,,False,132.0,17.0
095_clear.jpg,SUCCESS,0.0,,False,126.0,15.0
096_vietnamese_mixed.jpg,SUCCESS,0.0,,False,195.0,29.0
097_dark.jpg,SUCCESS,0.0,,False,133.0,16.0
098_reflection.jpg,SUCCESS,0.0,,False,127.0,15.0
099_small_text.jpg,SUCCESS,0.0,,False,137.0,17.0
100_vietnamese_mixed.jpg,SUCCESS,0.0,,False,197.0,29.0
