image,status,field_exact_match_accuracy,critical_field_exact_match_accuracy,full_label_exact_match,cer,wer
042_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
043_vietnamese_mixed.jpg,SUCCESS,0.0,,False,0.0,0.0
044_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
045_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
046_dark.jpg,SUCCESS,0.0,,False,0.0,0.0
047_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
048_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
049_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
050_damaged.jpg,SUCCESS,0.0,,False,0.0,0.0
051_blur.jpg,SUCCESS,0.0,,False,0.0,0.0
052_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
053_blur.jpg,SUCCESS,0.0,,False,0.0,0.0
054_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
055_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
056_blur.jpg,SUCCESS,0.0,,False,0.0,0.0
057_damaged.jpg,SUCCESS,0.0,,False,0.0,0.0
058_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
059_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
060_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
061_damaged.jpg,SUCCESS,0.0,,False,0.0,0.0
062_dark.jpg,SUCCESS,0.0,,False,0.0,0.0
063_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
064_damaged.jpg,SUCCESS,0.0,,False,0.0,0.0
065_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
066_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
067_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
068_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
069_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
070_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
071_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
072_dark.jpg,SUCCESS,0.0,,False,0.0,0.0
073_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
074_blur.jpg,SUCCESS,0.0,,False,0.0,0.0
075_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
076_vietnamese_mixed.jpg,SUCCESS,0.0,,False,0.0,0.0
077_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
078_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
079_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
080_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
081_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
082_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
083_rotated.jpg,SUCCESS,0.0,,False,0.0,0.0
084_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
085_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
086_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
087_vietnamese_mixed.jpg,SUCCESS,0.0,,False,0.0,0.0
088_blur.jpg,SUCCESS,0.0,,False,0.0,0.0
089_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
090_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
091_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
092_damaged.jpg,SUCCESS,0.0,,False,0.0,0.0
093_dark.jpg,SUCCESS,0.0,,False,0.0,0.0
094_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
095_clear.jpg,SUCCESS,0.0,,False,0.0,0.0
096_vietnamese_mixed.jpg,SUCCESS,0.0,,False,0.0,0.0
097_dark.jpg,SUCCESS,0.0,,False,0.0,0.0
098_reflection.jpg,SUCCESS,0.0,,False,0.0,0.0
099_small_text.jpg,SUCCESS,0.0,,False,0.0,0.0
100_vietnamese_mixed.jpg,SUCCESS,0.0,,False,0.0,0.0
